ticker,market_cap,price,volume,sector,industry
COCO,2398091008,42.11,358622,Consumer Defensive,Beverages - Non-Alcoholic
CODI,447653984,5.95,904012,Industrials,Conglomerates
COF,138475503616,217.82,3945667,Financial Services,Credit Services
COGT,2070365824,14.82,3194840,Healthcare,Biotechnology
COHR,24281804800,154.51,7981983,Technology,Scientific & Technical Instruments
COIN,79604252672,309.14,11666594,Financial Services,Financial Data & Stock Exchanges
COKE,11773223936,137.78,300423,Consumer Defensive,Beverages - Non-Alcoholic
COLB,8056029184,26.93,2173118,Financial Services,Banks - Regional
COLD,3388792576,11.75,7106330,Real Estate,REIT - Industrial
COLL,1332540032,42.3,864954,Healthcare,Drug Manufacturers - Specialty & Generic
COLM,2829969408,51.67,428100,Consumer Cyclical,Apparel Manufacturing
COMM,3688785920,16.65,3999685,Technology,Communication Equipment
COMP,4883622400,8.55,8553179,Real Estate,Real Estate Services
CON,2478826240,19.34,2617514,Healthcare,Medical Care Facilities
COO,13936505856,70.1,1303447,Healthcare,Medical Instruments & Supplies
COOP,13489140736,210.79,1423459,Financial Services,Mortgage Finance
COP,107297423360,86.83,7541530,Energy,Oil & Gas E&P
COR,69931753472,360.7,1038482,Healthcare,Medical Distribution
CORT,7754475520,73.72,634691,Healthcare,Biotechnology
CORZ,6260137984,20.19,14045897,Technology,Software - Infrastructure
COST,408939134976,922.74,1997629,Consumer Defensive,Discount Stores
COTY,3279816192,3.75,5587577,Consumer Defensive,Household & Personal Products
COUR,1372800000,8.25,2305253,Consumer Defensive,Education & Training Services
COYA,121445552,5.76,153355,Healthcare,Biotechnology
CP,63859924992,70.89,4840448,Industrials,Railroads
CPA,5151247872,125.23,138980,Industrials,Airlines
CPAY,19526995968,276.53,507764,Technology,Software - Infrastructure
CPB,9151391744,30.74,5948040,Consumer Defensive,Packaged Foods
CPF,787319296,29.37,174604,Financial Services,Banks - Regional
CPNG,52753580032,28.88,9919879,Consumer Cyclical,Internet Retail
CPRI,2634257920,22.11,1875702,Consumer Cyclical,Luxury Goods
CPRT,39206969344,40.51,7477115,Industrials,Specialty Business Services
CPRX,2629095936,21.39,1924692,Healthcare,Biotechnology
CPS,515706112,29.24,172047,Consumer Cyclical,Auto Parts
CPT,10875470848,101.78,1858396,Real Estate,REIT - Residential
CQP,24725407744,50.91,111958,Energy,Oil & Gas Midstream
CR,10911154176,189.44,132947,Industrials,Specialty Industrial Machinery
CRBG,15588790272,29.95,6231872,Financial Services,Asset Management
CRBP,178834288,10.52,475688,Healthcare,Biotechnology
CRC,3864979456,46.17,648948,Energy,Oil & Gas E&P
CRCL,25041498112,103.14,9093583,Financial Services,Capital Markets
CRCT,1014259072,4.77,857457,Technology,Computer Hardware
CRDF,150681056,2.19,1400731,Healthcare,Biotechnology
CRDO,28303810560,163.61,6810046,Technology,Semiconductors
CRESY,770906432,11.41,145723,Industrials,Conglomerates
CRF,1231395200,7.96,2627714,Financial Services,Asset Management
CRGY,2256035840,8.86,5022252,Energy,Oil & Gas E&P
CRH,75699552256,113.0,2732439,Basic Materials,Building Materials
CRI,1155397504,31.7,500450,Consumer Cyclical,Apparel Retail
CRK,6746122240,23.02,4120017,Energy,Oil & Gas E&P
CRL,8270660096,168.05,769165,Healthcare,Diagnostics & Research
CRM,228365762560,239.88,4854252,Technology,Software - Application
CRMD,843035840,10.76,1808633,Healthcare,Biotechnology
CRML,1268853376,10.78,11828222,Basic Materials,Other Industrial Metals & Mining
CRMT,170597264,19.64,182228,Consumer Cyclical,Auto & Truck Dealerships
CRNC,402006368,9.28,1519754,Technology,Software - Application
CRNT,211241424,2.33,577320,Technology,Communication Equipment
CRNX,3767039744,40.0,4059038,Healthcare,Biotechnology
CRON,949690176,2.48,1386841,Healthcare,Drug Manufacturers - Specialty & Generic
CROX,4093549312,78.85,1437095,Consumer Cyclical,Footwear & Accessories
CRS,16340574208,328.0,771771,Industrials,Metal Fabrication
CRSP,5013187072,55.12,2932258,Healthcare,Biotechnology
CRSR,698067648,6.55,1510806,Technology,Computer Hardware
CRTO,1125603072,21.42,648992,Communication Services,Advertising Agencies
CRUS,6054245376,118.64,754080,Technology,Semiconductors
CRVL,3898229504,75.97,149294,Financial Services,Insurance Brokers
CRVS,567582208,7.6,939740,Healthcare,Biotechnology
CRWD,135468089344,539.81,2403238,Technology,Software - Infrastructure
CRWV,52941316096,104.01,24364791,Technology,Software - Infrastructure
CSAN,4360169984,4.75,5137166,Energy,Oil & Gas Refining & Marketing
CSCO,280067309568,71.07,15085751,Technology,Communication Equipment
CSGP,28616513536,67.52,4054629,Real Estate,Real Estate Services
CSGS,2147652352,78.3,546490,Technology,Software - Infrastructure
CSIQ,1906699904,28.47,6701083,Technology,Solar
CSL,13305009152,318.41,269088,Industrials,Building Products & Equipment
CSQ,3016552704,18.75,186427,Financial Services,Asset Management
CSR,1059988160,59.82,135540,Real Estate,REIT - Residential
CSTL,964393344,33.04,369812,Healthcare,Diagnostics & Research
CSTM,2181402112,15.83,617849,Basic Materials,Aluminum
CSWC,1193589632,20.77,669349,Financial Services,Asset Management
CSX,65807921152,35.34,11267265,Industrials,Railroads
CTA,0,27.01,166160,Unknown,Unknown
CTAS,74373472256,185.07,2197683,Industrials,Specialty Business Services
CTEV,1140882304,69.25,185434,Healthcare,Health Information Services
CTKB,590735488,4.62,1602650,Healthcare,Medical Devices
CTLP,774650048,10.55,269571,Technology,Software - Infrastructure
CTM,111600704,1.2,8137069,Technology,Information Technology Services
CTMX,596984704,3.62,7756195,Healthcare,Biotechnology
CTNM,322036352,10.925,135789,Healthcare,Biotechnology
CTO,562306752,17.37,236136,Real Estate,REIT - Diversified
CTOR,119831384,1.4,202849,Healthcare,Drug Manufacturers - Specialty & Generic
CTOS,1304983296,5.76,378941,Industrials,Rental & Leasing Services
CTRA,20229799936,26.57,7554047,Energy,Oil & Gas E&P
CTRE,8072306688,36.15,1644887,Real Estate,REIT - Healthcare Facilities
CTRI,1893545856,20.99,1447563,Utilities,Utilities - Regulated Gas
CTS,1191439872,40.72,173085,Technology,Electronic Components
CTSH,35329720320,73.2,4495216,Technology,Information Technology Services
CTVA,43348205568,64.15,3675038,Basic Materials,Agricultural Inputs
CUB,325680000,10.62,100016,Financial Services,Shell Companies
CUBE,8560468992,37.54,1978718,Real Estate,REIT - Industrial
CUBI,2308086272,67.56,145065,Financial Services,Banks - Regional
CUK,32591996928,24.17,1758101,Consumer Cyclical,Travel Services
CURB,2430842624,23.07,624409,Real Estate,REIT - Retail
CURI,227084560,3.92,756493,Communication Services,Broadcasting
CURR,257166208,3.38,768895,Technology,Software - Application
CURV,118999144,1.2,131930,Consumer Cyclical,Apparel Retail
CUZ,4394631168,26.16,1405038,Real Estate,REIT - Office
CVAC,1173150080,5.21,664562,Healthcare,Biotechnology
CVBF,2572805376,18.71,781595,Financial Services,Banks - Regional
CVE,30493194240,17.44,10874962,Energy,Oil & Gas Integrated
CVI,3664340480,36.45,1193171,Energy,Oil & Gas Refining & Marketing
CVLT,5619385344,127.44,966976,Technology,Software - Application
CVNA,35550715904,303.99,2981459,Consumer Cyclical,Auto & Truck Dealerships
CVRX,263508944,9.71,370914,Healthcare,Medical Devices
CVS,100272463872,78.99,3177758,Healthcare,Healthcare Plans
CVX,309885009920,155.02,6452750,Energy,Oil & Gas Integrated
CWAN,4721981440,16.18,8057143,Technology,Software - Application
CWCO,554411968,34.81,115574,Utilities,Utilities - Regulated Water
CWEN,6948279296,35.03,729845,Utilities,Utilities - Renewable
CWH,785244480,12.5,1712869,Consumer Cyclical,Auto & Truck Dealerships
CWK,3643139328,15.73,1080334,Real Estate,Real Estate Services
CWST,5604552192,88.08,423418,Industrials,Waste Management
CX,14828848128,10.2,7427204,Basic Materials,Building Materials
CXDO,206968416,6.66,211919,Communication Services,Telecom Services
CXE,117591128,3.73,160818,Financial Services,Asset Management
CXM,1835761152,7.42,733012,Technology,Software - Application
CXT,3586006528,62.45,454500,Industrials,Specialty Industrial Machinery
CYBN,298366912,5.98,485563,Healthcare,Biotechnology
CYBR,25433821184,503.87,286517,Technology,Software - Infrastructure
CYD,1495855360,39.87,117263,Consumer Cyclical,Auto Manufacturers
CYH,522218944,3.77,1497095,Healthcare,Medical Care Facilities
CYRX,419561184,8.38,484018,Industrials,Integrated Freight & Logistics
CYTK,7372575232,60.16,1842593,Healthcare,Biotechnology
CZR,4045419264,19.82,6403884,Consumer Cyclical,Resorts & Casinos
D,52583981056,61.58,5017975,Utilities,Utilities - Regulated Electric
DAKT,911883264,18.79,409138,Technology,Electronic Components
DAL,38446448640,58.88,8480700,Industrials,Airlines
DAN,2536539136,21.71,1293044,Consumer Cyclical,Auto Parts
DAR,5145793024,32.53,1924255,Consumer Defensive,Packaged Foods
DASH,83926695936,204.31,9118304,Consumer Cyclical,Internet Retail
DAVA,483515680,9.3,1278518,Technology,Software - Infrastructure
DAVE,3021971456,235.45,747123,Technology,Software - Application
DAWN,999032576,9.73,5792861,Healthcare,Biotechnology
DAY,10965596160,68.35,2857890,Technology,Software - Application
DB,70305652736,36.48,2214956,Financial Services,Banks - Regional
DBD,2352885504,64.5,155466,Technology,Software - Application
DBI,202137392,4.08,1358833,Consumer Cyclical,Footwear & Accessories
DBRG,2056509952,10.54,4326445,Financial Services,Asset Management
DBVT,533278176,13.97,123252,Healthcare,Biotechnology
DBX,8330612224,30.87,8983504,Technology,Software - Infrastructure
DC,451622336,4.02,740136,Basic Materials,Gold
DCBO,676053312,23.48,228644,Technology,Software - Application
DCGO,108567032,1.11,998336,Healthcare,Medical Care Facilities
DCI,10061121536,86.86,426478,Industrials,Specialty Industrial Machinery
DCOM,1183830400,26.97,176236,Financial Services,Banks - Regional
DCTH,305110560,8.64,1100906,Healthcare,Medical Devices
DD,16670919680,39.8,5672531,Basic Materials,Specialty Chemicals
DDD,285798400,2.22,2850265,Technology,Computer Hardware
DDL,370676256,1.67,502465,Consumer Defensive,Grocery Stores
DDOG,66694017024,191.24,9211456,Technology,Software - Application
DE,126457397248,467.79,1482674,Industrials,Farm & Heavy Construction Machinery
DEA,1105101440,21.37,417579,Real Estate,REIT - Office
DEC,1058094976,13.9,384973,Energy,Oil & Gas Integrated
DECK,11917554688,81.77,2912672,Consumer Cyclical,Footwear & Accessories
DEFT,672900672,1.62,8337237,Financial Services,Capital Markets
DEI,2518564096,12.41,1908136,Real Estate,REIT - Office
DELL,98318368768,146.7,5761350,Technology,Computer Hardware
DENN,314658848,6.11,8690840,Consumer Cyclical,Restaurants
DEO,54301499392,90.8,2175829,Consumer Defensive,Beverages - Wineries & Distilleries
DERM,239682672,9.11,225497,Healthcare,Drug Manufacturers - Specialty & Generic
DFDV,251233728,8.34,2406984,Technology,Software - Infrastructure
DFH,1754919296,18.92,287214,Consumer Cyclical,Residential Construction
DFIN,1213806208,45.74,200629,Technology,Software - Application
DG,21838921728,99.22,3058018,Consumer Defensive,Discount Stores
DGICA,684170688,19.24,112001,Financial Services,Insurance - Property & Casualty
DGII,1314125312,35.4,183574,Technology,Communication Equipment
DGNX,3473422080,17.11,592027,Industrials,Consulting Services
DGX,19968004096,179.5,1020674,Healthcare,Diagnostics & Research
DGXX,231737008,5.07,10286122,Utilities,Utilities - Independent Power Producers
DH,304972608,2.93,500877,Healthcare,Health Information Services
DHC,1082396800,4.47,788147,Real Estate,REIT - Healthcare Facilities
DHF,184250400,2.53,621458,Financial Services,Asset Management
DHI,42631172096,144.77,2932697,Consumer Cyclical,Residential Construction
DHR,148291026944,209.94,2536801,Healthcare,Diagnostics & Research
DHT,2145064064,13.34,2000390,Energy,Oil & Gas Midstream
DHY,213435824,2.06,1113399,Financial Services,Asset Management
DIBS,145711360,4.02,664919,Consumer Cyclical,Internet Retail
DIN,359150112,24.9,426076,Consumer Cyclical,Restaurants
DINO,10067486720,54.73,3679680,Energy,Oil & Gas Refining & Marketing
DIOD,2056252160,44.275,755620,Technology,Semiconductors
DIS,199103184896,110.74,7254510,Communication Services,Entertainment
DJCO,555254144,403.11,536338,Technology,Software - Application
DJT,3730605568,13.1,8945521,Communication Services,Internet Content & Information
DK,2492114176,41.43,3705077,Energy,Oil & Gas Refining & Marketing
DKNG,15092689920,30.4,41542968,Consumer Cyclical,Gambling
DKS,19434651648,219.11,703115,Consumer Cyclical,Specialty Retail
DLB,6240414720,65.11,388079,Industrials,Specialty Business Services
DLO,4005347584,13.59,2311772,Technology,Software - Infrastructure
DLR,59411304448,169.89,836264,Real Estate,REIT - Specialty
DLTR,21567559680,105.74,2926211,Consumer Defensive,Discount Stores
DLX,929124608,20.7,427479,Industrials,Conglomerates
DLY,717172800,14.79,525587,Financial Services,Asset Management
DMAC,305998368,5.92,368481,Healthcare,Biotechnology
DMLP,1091181312,23.05,226762,Energy,Oil & Gas E&P
DMRC,180172256,8.3,197078,Technology,Software - Application
DNA,529837760,8.95,2949213,Healthcare,Biotechnology
DNLI,2202860800,15.02,1903149,Healthcare,Biotechnology
DNN,2294811136,2.55,77180378,Energy,Uranium
DNP,3760612096,10.09,512329,Financial Services,Asset Management
DNTH,1555541760,36.28,486890,Healthcare,Biotechnology
DNUT,712192000,4.16,8765116,Consumer Defensive,Grocery Stores
DOC,12384006144,17.82,6930590,Real Estate,REIT - Healthcare Facilities
DOCN,4527031296,49.48,3659905,Technology,Software - Infrastructure
DOCS,10168487936,54.29,5395805,Healthcare,Health Information Services
DOLE,1250437376,13.14,1232445,Consumer Defensive,Farm Products
DOMO,514153376,12.63,414453,Technology,Software - Application
DORM,4104257280,134.29,247090,Consumer Cyclical,Auto Parts
DOUG,216718288,2.44,244130,Real Estate,Real Estate Services
DOV,24732839936,180.33,707089,Industrials,Specialty Industrial Machinery
DOX,9302023168,84.57,612309,Technology,Software - Infrastructure
DPRO,216677872,8.47,2783573,Industrials,Aerospace & Defense
DPZ,13858429952,410.18,477649,Consumer Cyclical,Restaurants
DQ,2246400000,33.5,1932662,Technology,Semiconductor Equipment & Materials
DRD,2371395328,26.14,393002,Basic Materials,Gold
DRH,1846560768,8.96,5967627,Real Estate,REIT - Hotel & Motel
DRI,20710828032,178.06,922264,Consumer Cyclical,Restaurants
DRS,9398724608,35.33,1288721,Industrials,Aerospace & Defense
DRVN,2277691136,13.85,1728764,Consumer Cyclical,Auto & Truck Dealerships
DSGN,430645984,7.56,757560,Healthcare,Biotechnology
DSGX,7260026368,84.36,440000,Technology,Software - Application
DSL,1315714688,11.52,803771,Financial Services,Asset Management
DSM,299476352,5.96,258786,Financial Services,Asset Management
DSP,541379776,8.6,213795,Technology,Software - Application
DSX,196818288,1.7,260904,Industrials,Marine Shipping
DT,14236275712,47.22,4414054,Technology,Software - Application
DTE,28400652288,136.75,1363175,Utilities,Utilities - Regulated Electric
DTM,11590828032,114.0,594317,Energy,Oil & Gas Midstream
DUK,96161038336,123.66,4647714,Utilities,Utilities - Regulated Electric
DUOL,9301406720,201.21,4308323,Technology,Software - Application
DUOT,200911264,9.92,329684,Technology,Software - Application
DV,1536470528,9.39,10615290,Communication Services,Advertising Agencies
DVA,8732514304,123.69,952538,Healthcare,Medical Care Facilities
DVAX,1271712384,10.83,2181077,Healthcare,Drug Manufacturers - Specialty & Generic
DVLT,481170592,1.69,60084683,Technology,Software - Infrastructure
DVN,21392760832,33.7,8300384,Energy,Oil & Gas E&P
DVS,351636704,3.83,508606,Basic Materials,Silver
DX,1999712128,13.62,8995894,Real Estate,REIT - Mortgage
DXC,2291602688,13.16,1679436,Technology,Information Technology Services
DXCM,21450893312,55.0,10452088,Healthcare,Medical Devices
DXPE,1585416320,101.02,245662,Industrials,Industrial Distribution
DXYZ,361421088,25.05,445677,Financial Services,Asset Management
DY,8292743680,286.41,428085,Industrials,Engineering & Construction
DYN,2622261248,18.36,3611774,Healthcare,Biotechnology
E,55225712640,37.06,181293,Energy,Oil & Gas Integrated
EA,50030555136,200.6,1359510,Communication Services,Electronic Gaming & Multimedia
EAD,405373440,6.86,178727,Financial Services,Asset Management
EAF,332821216,12.89,199259,Industrials,Electrical Equipment & Parts
EARN,197936960,5.27,415303,Financial Services,Asset Management
EAT,4560419840,102.64,1231637,Consumer Cyclical,Restaurants
EB,253795216,2.63,2402321,Communication Services,Internet Content & Information
EBAY,37877600256,83.8,5476716,Consumer Cyclical,Internet Retail
EBC,3960441600,17.55,3288990,Financial Services,Banks - Regional
EBF,434936864,16.97,250442,Industrials,Business Equipment & Supplies
EBR,24460384256,11.03,2185011,Utilities,Utilities - Renewable
EBS,533602816,10.16,947162,Healthcare,Drug Manufacturers - Specialty & Generic
EC,20393881600,9.92,2536444,Energy,Oil & Gas Integrated
ECAT,1589532672,16.0,345274,Financial Services,Asset Management
ECC,816397504,6.24,1823881,Financial Services,Asset Management
ECG,4988953088,97.81,410307,Industrials,Engineering & Construction
ECL,72545148928,256.13,1408112,Basic Materials,Specialty Chemicals
ECPG,1055186944,47.31,387030,Financial Services,Credit Services
ECVT,962323840,8.44,1194284,Basic Materials,Specialty Chemicals
ECX,815013632,2.33,17064885,Consumer Cyclical,Auto Parts
ED,35531403264,98.52,2393545,Utilities,Utilities - Regulated Electric
EDD,342261600,5.31,400516,Financial Services,Asset Management
EDIT,222102800,2.47,3156531,Healthcare,Biotechnology
EDN,1561006592,32.69,207632,Utilities,Utilities - Regulated Electric
EE,3143617024,27.57,613131,Energy,Oil & Gas Midstream
EEFT,3038989312,72.28,726336,Technology,Software - Infrastructure
EFC,1415986944,13.35,1869248,Real Estate,REIT - Mortgage
EFR,330074048,11.18,292977,Financial Services,Asset Management
EFSC,1951955328,52.74,169547,Financial Services,Banks - Regional
EFTY,302052224,15.02,358490,Unknown,Unknown
EFX,25407778816,207.59,1230886,Industrials,Consulting Services
EFXT,1639774080,13.39,357141,Energy,Oil & Gas Equipment & Services
EG,13690723328,326.14,505817,Financial Services,Insurance - Reinsurance
EGAN,389618816,14.42,423676,Technology,Software - Application
EGBN,503477504,16.58,597069,Financial Services,Banks - Regional
EGHT,266189504,1.92,636693,Technology,Software - Application
EGO,5385318912,26.78,972412,Basic Materials,Gold
EGP,9480053760,177.7,202210,Real Estate,REIT - Industrial
EGY,408692384,3.92,568448,Energy,Oil & Gas E&P
EH,1189189888,16.52,1481996,Industrials,Aerospace & Defense
EHAB,402326240,7.95,458152,Healthcare,Medical Care Facilities
EHC,11598003200,115.27,477909,Healthcare,Medical Care Facilities
EHTH,124673296,4.08,429596,Financial Services,Insurance Brokers
EIG,862717696,38.4,200297,Financial Services,Insurance - Specialty
EIM,507150304,9.872,158420,Financial Services,Asset Management
EIX,21948254208,57.04,1651180,Utilities,Utilities - Regulated Electric
EL,31621611520,87.75,5048938,Consumer Defensive,Household & Personal Products
ELAN,10692501504,21.49,6644717,Healthcare,Drug Manufacturers - Specialty & Generic
ELDN,245814688,2.06,29597074,Healthcare,Biotechnology
ELF,4382385152,73.74,8087617,Consumer Defensive,Household & Personal Products
ELME,1475817856,16.74,1044501,Real Estate,REIT - Residential
ELP,7733153792,10.7,130395,Utilities,Utilities - Regulated Electric
ELS,12441466880,62.12,1046981,Real Estate,REIT - Residential
ELTX,147210512,8.87,145909,Healthcare,Biotechnology
ELV,70623035392,317.78,860009,Healthcare,Healthcare Plans
ELVA,239268944,5.34,1091786,Industrials,Electrical Equipment & Parts
ELVN,1044322688,17.63,563703,Healthcare,Biotechnology
EM,344894080,1.36,562410,Consumer Cyclical,Personal Services
EMA,14370541568,47.94,125345,Utilities,Utilities - Regulated Electric
EMBC,806509824,13.79,355274,Healthcare,Medical Instruments & Supplies
EMD,599906176,10.32,159067,Financial Services,Asset Management
EME,29068267520,649.34,334864,Industrials,Engineering & Construction
EMN,6986775040,61.25,1853837,Basic Materials,Specialty Chemicals
EMPD,239760704,6.42,474495,Consumer Cyclical,Auto Manufacturers
EMPG,143046400,17.36,347273,Healthcare,Medical Distribution
EMR,72876974080,129.49,3834757,Industrials,Specialty Industrial Machinery
EMX,428229664,3.93,743215,Basic Materials,Other Industrial Metals & Mining
ENB,104223342592,47.71,6023463,Energy,Oil & Gas Midstream
ENGN,310222144,6.06,212594,Healthcare,Biotechnology
ENIC,5311991808,3.84,248728,Utilities,Utilities - Regulated Electric
ENOV,1603904128,28.06,971471,Healthcare,Medical Devices
ENPH,3954580480,30.22,7564270,Technology,Solar
ENR,1627521920,23.84,510432,Industrials,Electrical Equipment & Parts
ENS,4871267840,131.98,598584,Industrials,Electrical Equipment & Parts
ENSG,10591547392,179.97,677449,Healthcare,Medical Care Facilities
ENTA,317093632,10.99,210734,Healthcare,Biotechnology
ENTG,13139171328,86.67,2310736,Technology,Semiconductor Equipment & Materials
ENTX,143383024,3.14,129455,Healthcare,Biotechnology
ENVA,3096725248,124.86,175245,Financial Services,Credit Services
ENVX,2064279936,9.565,10299909,Industrials,Electrical Equipment & Parts
EOD,245906352,5.71,131329,Financial Services,Asset Management
EOG,57553166336,105.41,6169838,Energy,Oil & Gas E&P
EOLS,425217792,6.56,1444654,Healthcare,Drug Manufacturers - Specialty & Generic
EOS,1216534400,22.9,127364,Financial Services,Asset Management
EOSE,5263308800,18.26,41621360,Industrials,Electrical Equipment & Parts
EPAC,2131977472,40.24,253514,Industrials,Specialty Industrial Machinery
EPAM,9763667968,175.3,1390587,Technology,Information Technology Services
EPC,870275264,18.73,495925,Consumer Defensive,Household & Personal Products
EPD,67685638144,31.26,3465226,Energy,Oil & Gas Midstream
EPM,154422688,4.45,248564,Energy,Oil & Gas E&P
EPR,3880111872,50.96,650886,Real Estate,REIT - Specialty
EPRT,6053315584,30.55,1039147,Real Estate,REIT - Retail
EPSN,100185144,4.54,289853,Energy,Oil & Gas E&P
EQH,13092083712,45.27,2542953,Financial Services,Asset Management
EQIX,80978968576,824.75,283178,Real Estate,REIT - Specialty
EQNR,61155786752,24.34,3613693,Energy,Oil & Gas Integrated
EQR,23414593536,59.71,2352059,Real Estate,REIT - Residential
EQT,36177166336,57.97,4742434,Energy,Oil & Gas E&P
EQV,466005472,10.455,258236,Financial Services,Shell Companies
EQX,9175221248,11.71,9086339,Basic Materials,Gold
ERAS,643931200,2.27,2420445,Healthcare,Biotechnology
ERIC,32581300224,9.73,13855714,Technology,Communication Equipment
ERIE,14737376256,284.84,142533,Financial Services,Insurance Brokers
ERII,768095424,13.975,2518369,Industrials,Pollution & Treatment Controls
ERJ,12331144192,64.48,529221,Industrials,Aerospace & Defense
ERO,2247363840,21.63,775489,Basic Materials,Copper
ES,27390001152,73.04,2189303,Utilities,Utilities - Regulated Electric
ESAB,6944727552,114.39,276820,Industrials,Metal Fabrication
ESE,5583814144,216.22,158024,Technology,Scientific & Technical Instruments
ESI,6693717504,27.66,2015410,Basic Materials,Specialty Chemicals
ESLA,108602176,2.93,468280,Healthcare,Biotechnology
ESNT,6021398016,61.11,896329,Financial Services,Insurance - Specialty
ESOA,180491840,10.84,125176,Industrials,Engineering & Construction
ESPR,616116736,2.66,6573355,Healthcare,Drug Manufacturers - Specialty & Generic
ESRT,2212531200,7.45,1297230,Real Estate,REIT - Diversified
ESS,17986811904,260.42,288524,Real Estate,REIT - Residential
ESTA,1883097856,65.0,1000631,Healthcare,Medical Devices
ESTC,9566644224,90.02,1574533,Technology,Software - Application
ET,56479432704,16.45,15448909,Energy,Oil & Gas Midstream
ETB,438564512,14.93,204509,Financial Services,Asset Management
ETD,602314880,23.67,231078,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
ETHM,171312000,10.32,156304,Financial Services,Shell Companies
ETHZ,286569728,17.94,778794,Healthcare,Biotechnology
ETJ,590909632,8.78,169472,Financial Services,Asset Management
ETN,145172267008,373.77,2534807,Industrials,Specialty Industrial Machinery
ETNB,2203627776,14.84,38511212,Healthcare,Biotechnology
ETON,453216352,16.9,1048417,Healthcare,Drug Manufacturers - Specialty & Generic
ETOR,2919595008,34.88,1935952,Financial Services,Capital Markets
ETR,43404754944,97.19,2087857,Utilities,Utilities - Regulated Electric
ETSY,5832538112,59.09,3212400,Consumer Cyclical,Internet Retail
ETV,1653244672,14.16,238618,Financial Services,Asset Management
ETY,2438134528,15.48,177124,Financial Services,Asset Management
EUDA,129543760,3.43,139064,Real Estate,Real Estate Services
EVC,262011712,2.88,548862,Communication Services,Advertising Agencies
EVCM,1694956416,9.35,800169,Technology,Software - Infrastructure
EVER,914359040,25.43,688506,Communication Services,Internet Content & Information
EVEX,1438497920,4.13,1147056,Industrials,Aerospace & Defense
EVGO,1050081408,3.42,5008491,Consumer Cyclical,Specialty Retail
EVH,695826816,4.96,8672799,Healthcare,Health Information Services
EVLV,1242775296,7.23,4131676,Industrials,Security & Protection Services
EVM,233406016,9.46,364394,Financial Services,Asset Management
EVO,1105822336,3.08,107030,Healthcare,Drug Manufacturers - Specialty & Generic
EVR,11856390144,306.54,459721,Financial Services,Capital Markets
EVRG,17401886720,75.59,2746262,Utilities,Utilities - Regulated Electric
EVT,1850806144,24.25,188581,Financial Services,Asset Management
EVTC,1797254528,27.3,758612,Technology,Software - Infrastructure
EVTL,436070464,4.37,2751562,Industrials,Aerospace & Defense
EVV,1171330816,10.08,187910,Financial Services,Asset Management
EWBC,14289188864,103.87,663305,Financial Services,Banks - Regional
EWCZ,203214256,3.68,261417,Consumer Defensive,Household & Personal Products
EWTX,1807732352,17.16,735338,Healthcare,Biotechnology
EXAS,12734366720,66.18,2984645,Healthcare,Diagnostics & Research
EXC,46593093632,46.21,7032346,Utilities,Utilities - Regulated Electric
EXE,26782181376,112.45,2242529,Energy,Oil & Gas E&P
EXEL,10941658112,40.81,2260363,Healthcare,Biotechnology
EXFY,126931288,1.37,704584,Technology,Software - Application
EXG,2796255488,9.14,397242,Financial Services,Asset Management
EXK,2124053376,7.2,11723791,Basic Materials,Silver
EXLS,6275033088,39.54,1546650,Technology,Information Technology Services
EXOD,628483712,21.62,211827,Technology,Software - Infrastructure
EXP,6635939840,206.96,327659,Basic Materials,Building Materials
EXPD,18418229248,137.43,1672766,Industrials,Integrated Freight & Logistics
EXPE,31949549568,258.25,7605607,Consumer Cyclical,Travel Services
EXPI,1715436544,10.8,3163673,Real Estate,Real Estate Services
EXPO,3563865088,70.57,311877,Industrials,Engineering & Construction
EXR,29512077312,133.18,866832,Real Estate,REIT - Industrial
EXTR,2329376000,17.42,1563666,Technology,Communication Equipment
EYE,1912533888,24.13,1976479,Consumer Cyclical,Specialty Retail
EYPT,926262912,11.21,1183166,Healthcare,Biotechnology
F,52635226112,13.21,71704002,Consumer Cyclical,Auto Manufacturers
FA,2315814400,13.31,1042673,Industrials,Specialty Business Services
FAF,6355503104,62.37,851050,Financial Services,Insurance - Specialty
FANG,41159401472,143.65,1564532,Energy,Oil & Gas E&P
FAST,46897258496,40.85,5109363,Industrials,Industrial Distribution
FATE,123402784,1.07,1650889,Healthcare,Biotechnology
FAX,628321600,15.18,209355,Financial Services,Asset Management
FBIN,5973279232,49.72,1008556,Industrials,Building Products & Equipment
FBK,2943315968,55.06,210711,Financial Services,Banks - Regional
FBNC,2118883712,51.1,138913,Financial Services,Banks - Regional
FBP,3185880576,20.02,1598856,Financial Services,Banks - Regional
FBRT,808721472,9.91,868588,Real Estate,REIT - Mortgage
FC,186181920,14.89,203510,Consumer Defensive,Education & Training Services
FCEL,242861984,7.52,3223229,Industrials,Electrical Equipment & Parts
FCF,1642619392,15.75,564505,Financial Services,Banks - Regional
FCFS,7093682176,160.73,157310,Financial Services,Credit Services
FCN,5045458944,163.41,265737,Industrials,Consulting Services
FCPT,2564002304,24.17,298532,Real Estate,REIT - Retail
FCT,247361872,9.52,132852,Financial Services,Asset Management
FCX,57158168576,39.81,17285035,Basic Materials,Copper
FDMT,490375904,10.5,1194483,Healthcare,Biotechnology
FDP,1781521408,37.29,334493,Consumer Defensive,Farm Products
FDUS,699460608,19.77,504414,Financial Services,Asset Management
